,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact,Season
1795,1,COL,,Tyson Barrie , Nathan MacKinnon,Mikko Rantanen,10,00:02:41,00:02:41,COL,2018-03-10,3,2,161.0,COL,2.0,1.0,Go-Ahead Goal,2018
1796,1,COL,,Carl Soderberg , Blake Comeau,,15,00:04:22,00:04:22,COL,2018-03-10,4,3,262.0,COL,3.0,1.0,Insurance Goal,2018
1797,2,ARI,,Richard Panik , Brad Richardson,,8,00:35:09,00:15:09,COL,2018-03-10,5,2,2109.0,COL,3.0,2.0,Go-Ahead Goal,2018
1798,3,COL,PP,Tyson Jost , Tyson Barrie,Mikko Rantanen,8,00:50:45,00:10:45,COL,2018-03-10,6,4,3045.0,COL,4.0,2.0,Insurance Goal,2018
1799,3,COL,,Mikko Rantanen , Nathan MacKinnon,David Warsofsky,23,00:52:40,00:12:40,COL,2018-03-10,7,5,3160.0,COL,5.0,2.0,Insurance Goal,2018
1800,2,ARI,PP,Oliver Ekman-Larsson , Derek Stepan,Clayton Keller,10,00:35:07,00:15:07,ARI,2018-03-11,1,1,2107.0,ARI,1.0,0.0,Go-Ahead Goal,2018
1801,1,ARI,,Clayton Keller , Derek Stepan,,19,00:05:08,00:05:08,ARI,2018-03-13,1,1,308.0,Shootout,1.0,0.0,Go-Ahead Goal,2018
1802,1,ARI,,Nick Cousins , Niklas Hjalmarsson,,11,00:15:43,00:15:43,ARI,2018-03-13,2,2,943.0,Shootout,2.0,0.0,Insurance Goal,2018
1803,2,ARI,,Christian Dvorak , Max Domi,Nick Cousins,14,00:30:13,00:10:13,ARI,2018-03-13,3,3,1813.0,Shootout,3.0,0.0,Insurance Goal,2018
1804,2,LAK,,Tanner Pearson , Adrian Kempe,Tyler Toffoli,14,00:30:40,00:10:40,ARI,2018-03-13,4,1,1840.0,Shootout,3.0,1.0,Lead Shrink,2018
1805,3,LAK,PP,Jeff Carter , Drew Doughty,Jake Muzzin,5,00:52:03,00:12:03,ARI,2018-03-13,5,2,3123.0,Shootout,3.0,2.0,Go-Ahead Goal,2018
1806,3,LAK,,Jeff Carter , Drew Doughty,Anze Kopitar,6,00:57:42,00:17:42,ARI,2018-03-13,6,3,3462.0,Shootout,3.0,3.0,Tie,2018
1807,2,ARI,,Christian Dvorak , Max Domi,,15,00:24:09,00:04:09,ARI,2018-03-15,1,1,1449.0,NSH,1.0,0.0,Go-Ahead Goal,2018
1808,2,NSH,,Ryan Ellis , Craig Smith,Kyle Turris,7,00:25:49,00:05:49,ARI,2018-03-15,2,1,1549.0,NSH,1.0,1.0,Tie,2018
1809,2,ARI,,Oliver Ekman-Larsson , Clayton Keller,Derek Stepan,11,00:36:28,00:16:28,ARI,2018-03-15,3,2,2188.0,NSH,2.0,1.0,Go-Ahead Goal,2018
1810,3,NSH,,Kyle Turris , Kevin Fiala,Craig Smith,13,00:40:22,00:00:22,ARI,2018-03-15,4,2,2422.0,NSH,2.0,2.0,Tie,2018
1811,3,NSH,,Kevin Fiala , Kyle Turris,,23,00:44:31,00:04:31,ARI,2018-03-15,5,3,2671.0,NSH,2.0,3.0,Go-Ahead Goal,2018
1812,1,MIN,PP,Nino Niederreiter , Mathew Dumba,Ryan Suter,17,00:07:35,00:07:35,ARI,2018-03-17,1,1,455.0,MIN,0.0,1.0,Go-Ahead Goal,2018
1813,2,ARI,,Clayton Keller , Richard Panik,,20,00:24:03,00:04:03,ARI,2018-03-17,2,1,1443.0,MIN,1.0,1.0,Tie,2018
1814,3,MIN,,Marcus Foligno , Daniel Winnik,Joel Eriksson Ek,8,00:50:51,00:10:51,ARI,2018-03-17,3,2,3051.0,MIN,1.0,2.0,Go-Ahead Goal,2018
1815,3,MIN,EN,Eric Staal , Charlie Coyle,,38,00:59:42,00:19:42,ARI,2018-03-17,4,3,3582.0,MIN,1.0,3.0,Insurance Goal,2018
1823,1,ARI,PP,Dylan Strome , Alex Goligoski,Brendan Perlini,2,00:03:38,00:03:38,BUF,2018-03-21,1,1,218.0,ARI,0.0,1.0,Go-Ahead Goal,2018
1824,1,BUF,,Jordan Nolan , Evan Rodrigues,Nathan Beaulieu,3,00:11:42,00:11:42,BUF,2018-03-21,2,1,702.0,ARI,1.0,1.0,Tie,2018
1825,1,ARI,PP,Derek Stepan , Oliver Ekman-Larsson,Clayton Keller,13,00:17:44,00:17:44,BUF,2018-03-21,3,2,1064.0,ARI,1.0,2.0,Go-Ahead Goal,2018
1826,3,ARI,,Richard Panik , Clayton Keller,Derek Stepan,10,00:46:32,00:06:32,BUF,2018-03-21,4,3,2792.0,ARI,1.0,3.0,Insurance Goal,2018
1827,3,ARI,EN,Max Domi , Jakob Chychrun,,8,00:59:50,00:19:50,BUF,2018-03-21,5,4,3590.0,ARI,1.0,4.0,Insurance Goal,2018
1828,1,CAR,,Jeff Skinner , Elias Lindholm,Phillip Di Giuseppe,21,00:00:48,00:00:48,CAR,2018-03-22,1,1,48.0,CAR,1.0,0.0,Go-Ahead Goal,2018
1829,1,CAR,,Valentin Zykov , Sebastian Aho,Jaccob Slavin,1,00:04:55,00:04:55,CAR,2018-03-22,2,2,295.0,CAR,2.0,0.0,Insurance Goal,2018
1830,1,ARI,,Alex Goligoski , Brad Richardson,,10,00:08:27,00:08:27,CAR,2018-03-22,3,1,507.0,CAR,2.0,1.0,Go-Ahead Goal,2018
1831,1,ARI,,Clayton Keller , Derek Stepan,Niklas Hjalmarsson,21,00:19:38,00:19:38,CAR,2018-03-22,4,2,1178.0,CAR,2.0,2.0,Tie,2018
1832,2,CAR,,Phillip Di Giuseppe , Elias Lindholm,Jeff Skinner,3,00:21:40,00:01:40,CAR,2018-03-22,5,3,1300.0,CAR,3.0,2.0,Go-Ahead Goal,2018
1833,2,ARI,,Josh Archibald , Max Domi,,5,00:24:27,00:04:27,CAR,2018-03-22,6,3,1467.0,CAR,3.0,3.0,Tie,2018
1834,2,ARI,,Nick Cousins , Christian Fischer,,12,00:25:45,00:05:45,CAR,2018-03-22,7,4,1545.0,CAR,3.0,4.0,Go-Ahead Goal,2018
1835,2,CAR,,Teuvo Teravainen , Sebastian Aho,Trevor van Riemsdyk,23,00:34:56,00:14:56,CAR,2018-03-22,8,4,2096.0,CAR,4.0,4.0,Tie,2018
1836,2,ARI,PP,Alex Goligoski , Clayton Keller,Derek Stepan,11,00:39:49,00:19:49,CAR,2018-03-22,9,5,2389.0,CAR,4.0,5.0,Go-Ahead Goal,2018
1837,3,CAR,,Valentin Zykov , Jaccob Slavin,Teuvo Teravainen,2,00:49:46,00:09:46,CAR,2018-03-22,10,5,2986.0,CAR,5.0,5.0,Tie,2018
1838,3,CAR,,Jeff Skinner , Phillip Di Giuseppe,Jaccob Slavin,22,00:58:02,00:18:02,CAR,2018-03-22,11,6,3482.0,CAR,6.0,5.0,Go-Ahead Goal,2018
1839,1,ARI,,Clayton Keller , Richard Panik,Derek Stepan,22,00:14:36,00:14:36,FLA,2018-03-24,1,1,876.0,FLA,0.0,1.0,Go-Ahead Goal,2018
1840,2,ARI,PP,Richard Panik , Derek Stepan,Clayton Keller,11,00:21:33,00:01:33,FLA,2018-03-24,2,2,1293.0,FLA,0.0,2.0,Insurance Goal,2018
1841,3,FLA,,Vincent Trocheck , Jamie McGinn,Keith Yandle,29,00:46:13,00:06:13,FLA,2018-03-24,3,1,2773.0,FLA,1.0,2.0,Go-Ahead Goal,2018
1842,3,FLA,,Vincent Trocheck , Mark Pysyk,Jonathan Huberdeau,30,00:49:33,00:09:33,FLA,2018-03-24,4,2,2973.0,FLA,2.0,2.0,Tie,2018
1843,3,FLA,,Denis Malgin , Colton Sceviour,Maxim Mamin,11,00:56:15,00:16:15,FLA,2018-03-24,5,3,3375.0,FLA,3.0,2.0,Go-Ahead Goal,2018
1844,3,FLA,PPEN,Jamie McGinn , Aleksander Barkov,Vincent Trocheck,12,00:59:46,00:19:46,FLA,2018-03-24,6,4,3586.0,FLA,4.0,2.0,Insurance Goal,2018
1845,2,ARI,,Trevor Murphy , Jordan Martinook,Nick Cousins,1,00:30:45,00:10:45,TBL,2018-03-26,1,1,1845.0,ARI,0.0,1.0,Go-Ahead Goal,2018
1846,2,ARI,PP,Jakob Chychrun , Richard Panik,Clayton Keller,3,00:37:22,00:17:22,TBL,2018-03-26,2,2,2242.0,ARI,0.0,2.0,Insurance Goal,2018
1847,3,ARI,,Brendan Perlini , Dylan Strome,Kevin Connauton,17,00:50:28,00:10:28,TBL,2018-03-26,3,3,3028.0,ARI,0.0,3.0,Insurance Goal,2018
1848,3,TBL,PP,Nikita Kucherov , J.T. Miller,Victor Hedman,38,00:54:37,00:14:37,TBL,2018-03-26,4,1,3277.0,ARI,1.0,3.0,Lead Shrink,2018
1849,3,ARI,EN,Clayton Keller , Alex Goligoski,,23,00:59:52,00:19:52,TBL,2018-03-26,5,4,3592.0,ARI,1.0,4.0,Insurance Goal,2018
1855,1,ARI,,Kevin Connauton , Max Domi,,10,00:12:26,00:12:26,LAK,2018-03-29,1,1,746.0,LAK,0.0,1.0,Go-Ahead Goal,2018
1856,1,LAK,,Jeff Carter , Derek Forbort,Tyler Toffoli,11,00:19:32,00:19:32,LAK,2018-03-29,2,1,1172.0,LAK,1.0,1.0,Tie,2018
1857,2,ARI,,Max Domi , Christian Dvorak,,9,00:25:14,00:05:14,LAK,2018-03-29,3,2,1514.0,LAK,1.0,2.0,Go-Ahead Goal,2018
1858,2,LAK,PP,Jeff Carter , Dion Phaneuf,Drew Doughty,12,00:31:49,00:11:49,LAK,2018-03-29,4,2,1909.0,LAK,2.0,2.0,Tie,2018
1859,3,LAK,,Jeff Carter , Tobias Rieder,Tyler Toffoli,13,00:55:35,00:15:35,LAK,2018-03-29,5,3,3335.0,LAK,3.0,2.0,Go-Ahead Goal,2018
1860,3,LAK,EN,Anze Kopitar , Drew Doughty,,35,00:59:58,00:19:58,LAK,2018-03-29,6,4,3598.0,LAK,4.0,2.0,Insurance Goal,2018
1861,1,ARI,,Luke Schenn , Dylan Strome,Max Domi,1,00:14:59,00:14:59,ARI,2018-03-31,1,1,899.0,ARI,1.0,0.0,Go-Ahead Goal,2018
1862,2,ARI,,Richard Panik , Clayton Keller,Derek Stepan,13,00:23:51,00:03:51,ARI,2018-03-31,2,2,1431.0,ARI,2.0,0.0,Insurance Goal,2018
1863,2,ARI,PP,Oliver Ekman-Larsson , Richard Panik,Derek Stepan,14,00:35:09,00:15:09,ARI,2018-03-31,3,3,2109.0,ARI,3.0,0.0,Insurance Goal,2018
1864,2,ARI,,Jakob Chychrun , Brad Richardson,Oliver Ekman-Larsson,4,00:39:40,00:19:40,ARI,2018-03-31,4,4,2380.0,ARI,4.0,0.0,Insurance Goal,2018
1865,3,ARI,,Alex Goligoski , Max Domi,,12,00:51:59,00:11:59,ARI,2018-03-31,5,5,3119.0,ARI,5.0,0.0,Insurance Goal,2018
1866,3,ARI,,Zac Rinaldo , Max Domi,,5,00:57:40,00:17:40,ARI,2018-03-31,6,6,3460.0,ARI,6.0,0.0,Insurance Goal,2018
1872,1,ARI,,Christian Fischer ,,,15,00:03:44,00:03:44,VAN,2018-04-05,1,1,224.0,VAN,0.0,1.0,Go-Ahead Goal,2018
1873,2,VAN,,Daniel Sedin , Alexander Edler,Henrik Sedin,22,00:20:33,00:00:33,VAN,2018-04-05,2,1,1233.0,VAN,1.0,1.0,Tie,2018
1874,2,ARI,,Derek Stepan , Richard Panik,Clayton Keller,14,00:35:11,00:15:11,VAN,2018-04-05,3,2,2111.0,VAN,1.0,2.0,Go-Ahead Goal,2018
1875,2,ARI,,Dylan Strome , Max Domi,Luke Schenn,4,00:37:12,00:17:12,VAN,2018-04-05,4,3,2232.0,VAN,1.0,3.0,Insurance Goal,2018
1876,3,VAN,,Jake Virtanen , Bo Horvat,,10,00:41:17,00:01:17,VAN,2018-04-05,5,2,2477.0,VAN,2.0,3.0,Go-Ahead Goal,2018
1877,3,VAN,,Brendan Leipsic ,,,5,00:48:15,00:08:15,VAN,2018-04-05,6,3,2895.0,VAN,3.0,3.0,Tie,2018
1878,1,VAN,PP,Daniel Sedin , Henrik Sedin,Alexander Edler,23,00:02:33,00:02:33,VAN,2018-04-05,7,4,153.0,VAN,4.0,3.0,Go-Ahead Goal,2018
1879,1,ANA,PP,Adam Henrique , Corey Perry,Rickard Rakell,24,00:10:54,00:10:54,ARI,2018-04-07,1,1,654.0,ANA,0.0,1.0,Go-Ahead Goal,2018
1880,2,ANA,,Rickard Rakell , Ryan Getzlaf,Josh Manson,34,00:36:17,00:16:17,ARI,2018-04-07,2,2,2177.0,ANA,0.0,2.0,Insurance Goal,2018
1881,3,ANA,EN,Hampus Lindholm , Adam Henrique,,13,00:59:56,00:19:56,ARI,2018-04-07,3,3,3596.0,ANA,0.0,3.0,Insurance Goal,2018
1882,1,EDM,,Kris Russell , Zack Kassian,Milan Lucic,1,00:01:08,00:01:08,VAN,2017-10-07,1,1,68.0,VAN,0.0,1.0,Go-Ahead Goal,2018
1883,1,VAN,PP,Bo Horvat , Ben Hutton,Jacob Markstrom,1,00:07:35,00:07:35,VAN,2017-10-07,2,1,455.0,VAN,1.0,1.0,Tie,2018
1884,1,VAN,,Brandon Sutter ,,,1,00:09:29,00:09:29,VAN,2017-10-07,3,2,569.0,VAN,2.0,1.0,Go-Ahead Goal,2018
1885,2,VAN,,Bo Horvat , Loui Eriksson,Alexander Edler,2,00:20:32,00:00:32,VAN,2017-10-07,4,3,1232.0,VAN,3.0,1.0,Insurance Goal,2018
1886,3,EDM,PP,Ryan Nugent-Hopkins , Pat Maroon,Kris Russell,1,00:48:09,00:08:09,VAN,2017-10-07,5,2,2889.0,VAN,3.0,2.0,Go-Ahead Goal,2018
1887,1,OTT,,Cody Ceci , Kyle Turris,Zack Smith,1,00:04:08,00:04:08,VAN,2017-10-10,1,1,248.0,Shootout,0.0,1.0,Go-Ahead Goal,2018
1888,1,VAN,,Chris Tanev , Henrik Sedin,Daniel Sedin,1,00:07:03,00:07:03,VAN,2017-10-10,2,1,423.0,Shootout,1.0,1.0,Tie,2018
1889,2,VAN,,Thomas Vanek , Troy Stecher,Henrik Sedin,1,00:34:28,00:14:28,VAN,2017-10-10,3,2,2068.0,Shootout,2.0,1.0,Go-Ahead Goal,2018
1890,3,OTT,,Ryan Dzingel , Bobby Ryan,Jean-Gabriel Pageau,1,00:45:09,00:05:09,VAN,2017-10-10,4,2,2709.0,Shootout,2.0,2.0,Tie,2018
1891,1,VAN,PP,Daniel Sedin , Brock Boeser,Thomas Vanek,1,00:07:25,00:07:25,VAN,2017-10-12,1,1,445.0,WPG,1.0,0.0,Go-Ahead Goal,2018
1892,1,WPG,,Josh Morrissey , Jacob Trouba,Bryan Little,1,00:09:04,00:09:04,VAN,2017-10-12,2,1,544.0,WPG,1.0,1.0,Tie,2018
1893,2,WPG,,Patrik Laine , Bryan Little,Dmitry Kulikov,2,00:35:31,00:15:31,VAN,2017-10-12,3,2,2131.0,WPG,1.0,2.0,Go-Ahead Goal,2018
1894,2,WPG,SH,Tyler Myers , Andrew Copp,,1,00:38:44,00:18:44,VAN,2017-10-12,4,3,2324.0,WPG,1.0,3.0,Insurance Goal,2018
1895,3,VAN,,Chris Tanev , Sam Gagner,,2,00:52:43,00:12:43,VAN,2017-10-12,5,2,3163.0,WPG,2.0,3.0,Go-Ahead Goal,2018
1896,3,WPG,EN,Nikolaj Ehlers ,,,4,00:59:55,00:19:55,VAN,2017-10-12,6,4,3595.0,WPG,2.0,4.0,Insurance Goal,2018
1904,1,VAN,PP,Brock Boeser , Alexander Burmistrov,Michael Del Zotto,2,00:15:29,00:15:29,OTT,2017-10-17,1,1,929.0,VAN,0.0,1.0,Go-Ahead Goal,2018
1905,2,VAN,,Alexander Burmistrov , Brock Boeser,Sven Baertschi,1,00:36:29,00:16:29,OTT,2017-10-17,2,2,2189.0,VAN,0.0,2.0,Insurance Goal,2018
1906,3,VAN,,Thomas Vanek ,,,2,00:55:12,00:15:12,OTT,2017-10-17,3,3,3312.0,VAN,0.0,3.0,Insurance Goal,2018
1907,1,VAN,,Derek Dorsett , Michael Del Zotto,Chris Tanev,2,00:02:58,00:02:58,BOS,2017-10-19,1,1,178.0,BOS,0.0,1.0,Go-Ahead Goal,2018
1908,1,BOS,,Anders Bjork , Patrice Bergeron,Brad Marchand,2,00:03:29,00:03:29,BOS,2017-10-19,2,1,209.0,BOS,1.0,1.0,Tie,2018
1909,1,BOS,PP,David Pastrnak , Anton Khudobin,,4,00:09:03,00:09:03,BOS,2017-10-19,3,2,543.0,BOS,2.0,1.0,Go-Ahead Goal,2018
1910,1,BOS,PP,Anders Bjork , David Krejci,Charlie McAvoy,3,00:09:26,00:09:26,BOS,2017-10-19,4,3,566.0,BOS,3.0,1.0,Insurance Goal,2018
1911,1,BOS,PP,David Krejci , Patrice Bergeron,,1,00:10:40,00:10:40,BOS,2017-10-19,5,4,640.0,BOS,4.0,1.0,Insurance Goal,2018
1912,2,BOS,,Brad Marchand , Anders Bjork,Patrice Bergeron,4,00:30:05,00:10:05,BOS,2017-10-19,6,5,1805.0,BOS,5.0,1.0,Insurance Goal,2018
1913,2,VAN,PP,Thomas Vanek , Sam Gagner,Michael Del Zotto,3,00:36:06,00:16:06,BOS,2017-10-19,7,2,2166.0,BOS,5.0,2.0,Lead Shrink,2018
1914,2,VAN,,Bo Horvat , Sven Baertschi,Brock Boeser,3,00:36:40,00:16:40,BOS,2017-10-19,8,3,2200.0,BOS,5.0,3.0,Lead Shrink,2018
1915,3,BOS,PP,Patrice Bergeron , David Pastrnak,Brad Marchand,1,00:51:53,00:11:53,BOS,2017-10-19,9,6,3113.0,BOS,6.0,3.0,Insurance Goal,2018
1916,1,BUF,,Justin Bailey , Ryan O'Reilly,Kyle Okposo,2,00:01:00,00:01:00,BUF,2017-10-20,1,1,60.0,VAN,1.0,0.0,Go-Ahead Goal,2018
1917,1,VAN,,Markus Granlund , Derek Dorsett,Brandon Sutter,1,00:11:56,00:11:56,BUF,2017-10-20,2,1,716.0,VAN,1.0,1.0,Tie,2018
1918,1,BUF,,Jack Eichel , Rasmus Ristolainen,Marco Scandella,3,00:17:20,00:17:20,BUF,2017-10-20,3,2,1040.0,VAN,2.0,1.0,Go-Ahead Goal,2018
1919,2,VAN,SH,Derek Dorsett , Brandon Sutter,Chris Tanev,3,00:25:52,00:05:52,BUF,2017-10-20,4,2,1552.0,VAN,2.0,2.0,Tie,2018
1920,2,VAN,,Daniel Sedin , Henrik Sedin,Jake Virtanen,2,00:28:10,00:08:10,BUF,2017-10-20,5,3,1690.0,VAN,2.0,3.0,Go-Ahead Goal,2018
1921,3,VAN,EN,Derek Dorsett , Markus Granlund,Michael Del Zotto,4,00:59:38,00:19:38,BUF,2017-10-20,6,4,3578.0,VAN,2.0,4.0,Insurance Goal,2018
1922,1,VAN,,Sven Baertschi , Bo Horvat,Brock Boeser,1,00:14:34,00:14:34,DET,2017-10-22,1,1,874.0,VAN,0.0,1.0,Go-Ahead Goal,2018
1923,1,DET,,Anthony Mantha , Gustav Nyquist,Mike Green,4,00:18:28,00:18:28,DET,2017-10-22,2,1,1108.0,VAN,1.0,1.0,Tie,2018
1924,2,VAN,,Derek Dorsett , Bo Horvat,Derrick Pouliot,5,00:28:30,00:08:30,DET,2017-10-22,3,2,1710.0,VAN,1.0,2.0,Go-Ahead Goal,2018
1925,2,VAN,,Sven Baertschi , Alexander Burmistrov,,2,00:33:39,00:13:39,DET,2017-10-22,4,3,2019.0,VAN,1.0,3.0,Insurance Goal,2018
1926,2,VAN,,Jake Virtanen , Daniel Sedin,,1,00:39:35,00:19:35,DET,2017-10-22,5,4,2375.0,VAN,1.0,4.0,Insurance Goal,2018
1927,3,VAN,,Jake Virtanen ,,,2,00:50:07,00:10:07,MIN,2017-10-24,1,1,3007.0,VAN,0.0,1.0,Go-Ahead Goal,2018
1928,1,VAN,,Thomas Vanek , Sam Gagner,,4,00:12:53,00:12:53,VAN,2017-10-26,1,1,773.0,VAN,1.0,0.0,Go-Ahead Goal,2018
1929,1,VAN,PP,Bo Horvat , Sven Baertschi,Brock Boeser,4,00:15:03,00:15:03,VAN,2017-10-26,2,2,903.0,VAN,2.0,0.0,Insurance Goal,2018
1930,1,VAN,,Markus Granlund , Derek Dorsett,,2,00:18:43,00:18:43,VAN,2017-10-26,3,3,1123.0,VAN,3.0,0.0,Insurance Goal,2018
1931,2,VAN,PP,Sven Baertschi , Derrick Pouliot,Brock Boeser,3,00:29:41,00:09:41,VAN,2017-10-26,4,4,1781.0,VAN,4.0,0.0,Insurance Goal,2018
1932,2,VAN,,Derek Dorsett , Brandon Sutter,Chris Tanev,6,00:35:00,00:15:00,VAN,2017-10-26,5,5,2100.0,VAN,5.0,0.0,Insurance Goal,2018
1933,2,WSH,,Evgeny Kuznetsov , Alex Ovechkin,John Carlson,1,00:35:17,00:15:17,VAN,2017-10-26,6,1,2117.0,VAN,5.0,1.0,Lead Shrink,2018
1934,3,VAN,PP,Sven Baertschi , Bo Horvat,Brock Boeser,4,00:50:29,00:10:29,VAN,2017-10-26,7,6,3029.0,VAN,6.0,1.0,Insurance Goal,2018
1935,3,WSH,,Chandler Stephenson , Jay Beagle,Madison Bowey,1,00:57:52,00:17:52,VAN,2017-10-26,8,2,3472.0,VAN,6.0,2.0,Lead Shrink,2018
1936,2,DAL,PP,Tyler Seguin , Alexander Radulov,Jamie Benn,7,00:23:11,00:03:11,VAN,2017-10-30,1,1,1391.0,DAL,0.0,1.0,Go-Ahead Goal,2018
1937,3,VAN,PP,Sam Gagner , Thomas Vanek,Daniel Sedin,1,00:46:00,00:06:00,VAN,2017-10-30,2,1,2760.0,DAL,1.0,1.0,Tie,2018
1938,1,DAL,,Alexander Radulov , Mattias Janmark,,4,00:02:32,00:02:32,VAN,2017-10-30,3,2,152.0,DAL,1.0,2.0,Go-Ahead Goal,2018
1939,2,NJD,,Jimmy Hayes , Taylor Hall,,3,00:30:09,00:10:09,VAN,2017-11-01,1,1,1809.0,NJD,0.0,1.0,Go-Ahead Goal,2018
1940,3,NJD,EN,Drew Stafford , Taylor Hall,,4,00:59:44,00:19:44,VAN,2017-11-01,2,2,3584.0,NJD,0.0,2.0,Insurance Goal,2018
1941,1,PIT,PP,Jake Guentzel , Phil Kessel,Sidney Crosby,4,00:02:53,00:02:53,VAN,2017-11-04,1,1,173.0,VAN,0.0,1.0,Go-Ahead Goal,2018
1942,1,VAN,,Brock Boeser , Bo Horvat,,3,00:07:07,00:07:07,VAN,2017-11-04,2,1,427.0,VAN,1.0,1.0,Tie,2018
1943,2,VAN,,Brock Boeser , Sven Baertschi,Bo Horvat,4,00:27:14,00:07:14,VAN,2017-11-04,3,2,1634.0,VAN,2.0,1.0,Go-Ahead Goal,2018
1944,3,PIT,,Greg McKegg , Ryan Reaves,,2,00:44:49,00:04:49,VAN,2017-11-04,4,2,2689.0,VAN,2.0,2.0,Tie,2018
1945,3,VAN,,Brock Boeser , Bo Horvat,Sven Baertschi,5,00:45:56,00:05:56,VAN,2017-11-04,5,3,2756.0,VAN,3.0,2.0,Go-Ahead Goal,2018
1946,3,VAN,,Bo Horvat , Sven Baertschi,Brock Boeser,5,00:56:29,00:16:29,VAN,2017-11-04,6,4,3389.0,VAN,4.0,2.0,Insurance Goal,2018
1947,1,DET,,Darren Helm , Frans Nielsen,Justin Abdelkader,3,00:04:02,00:04:02,VAN,2017-11-06,1,1,242.0,DET,0.0,1.0,Go-Ahead Goal,2018
1948,2,DET,PP,Martin Frk ,,,5,00:35:15,00:15:15,VAN,2017-11-06,2,2,2115.0,DET,0.0,2.0,Insurance Goal,2018
1949,3,VAN,,Daniel Sedin , Thomas Vanek,Henrik Sedin,3,00:47:16,00:07:16,VAN,2017-11-06,3,1,2836.0,DET,1.0,2.0,Go-Ahead Goal,2018
1950,3,VAN,,Michael Del Zotto , Bo Horvat,,1,00:49:30,00:09:30,VAN,2017-11-06,4,2,2970.0,DET,2.0,2.0,Tie,2018
1951,3,DET,,Tomas Tatar , Justin Abdelkader,Dylan Larkin,4,00:58:46,00:18:46,VAN,2017-11-06,5,3,3526.0,DET,2.0,3.0,Go-Ahead Goal,2018
1960,1,VAN,,Sven Baertschi ,,,5,00:12:12,00:12:12,ANA,2017-11-09,1,1,732.0,ANA,0.0,1.0,Go-Ahead Goal,2018
1961,1,ANA,PP,Hampus Lindholm , Rickard Rakell,Sami Vatanen,3,00:17:11,00:17:11,ANA,2017-11-09,2,1,1031.0,ANA,1.0,1.0,Tie,2018
1962,2,ANA,PP,Brandon Montour , Corey Perry,Rickard Rakell,5,00:36:58,00:16:58,ANA,2017-11-09,3,2,2218.0,ANA,2.0,1.0,Go-Ahead Goal,2018
1963,3,ANA,PP,Jakob Silfverberg , Rickard Rakell,Corey Perry,3,00:40:30,00:00:30,ANA,2017-11-09,4,3,2430.0,ANA,3.0,1.0,Insurance Goal,2018
1964,3,ANA,,Jakob Silfverberg , Andrew Cogliano,Josh Manson,4,00:41:05,00:01:05,ANA,2017-11-09,5,4,2465.0,ANA,4.0,1.0,Insurance Goal,2018
1970,1,LAK,,Tanner Pearson ,,,3,00:00:23,00:00:23,LAK,2017-11-14,1,1,23.0,VAN,1.0,0.0,Go-Ahead Goal,2018
1971,1,LAK,PP,Anze Kopitar , Dustin Brown,Alex Iafallo,9,00:03:14,00:03:14,LAK,2017-11-14,2,2,194.0,VAN,2.0,0.0,Insurance Goal,2018
1972,2,VAN,,Henrik Sedin , Loui Eriksson,Derrick Pouliot,2,00:25:10,00:05:10,LAK,2017-11-14,3,1,1510.0,VAN,2.0,1.0,Go-Ahead Goal,2018
1973,2,VAN,PP,Bo Horvat , Brock Boeser,Henrik Sedin,7,00:30:00,00:10:00,LAK,2017-11-14,4,2,1800.0,VAN,2.0,2.0,Tie,2018
1974,3,VAN,PP,Sven Baertschi , Thomas Vanek,Derrick Pouliot,6,00:44:07,00:04:07,LAK,2017-11-14,5,3,2647.0,VAN,2.0,3.0,Go-Ahead Goal,2018
1982,1,VAN,,Brock Boeser , Sven Baertschi,Bo Horvat,7,00:11:44,00:11:44,VAN,2017-11-18,1,1,704.0,STL,1.0,0.0,Go-Ahead Goal,2018
1983,1,STL,,Colton Parayko , Paul Stastny,Scottie Upshall,2,00:18:34,00:18:34,VAN,2017-11-18,2,1,1114.0,STL,1.0,1.0,Tie,2018
1984,2,VAN,SH,Markus Granlund , Loui Eriksson,Alex Biega,3,00:25:23,00:05:23,VAN,2017-11-18,3,2,1523.0,STL,2.0,1.0,Go-Ahead Goal,2018
1985,2,VAN,PP,Sven Baertschi , Loui Eriksson,Thomas Vanek,7,00:30:58,00:10:58,VAN,2017-11-18,4,3,1858.0,STL,3.0,1.0,Insurance Goal,2018
1986,2,STL,,Vladimir Sobotka , Paul Stastny,Vince Dunn,5,00:33:10,00:13:10,VAN,2017-11-18,5,2,1990.0,STL,3.0,2.0,Go-Ahead Goal,2018
1987,3,STL,,Joel Edmundson , Paul Stastny,Alex Pietrangelo,6,00:44:46,00:04:46,VAN,2017-11-18,6,3,2686.0,STL,3.0,3.0,Tie,2018
1988,1,STL,,Brayden Schenn , Jaden Schwartz,Vince Dunn,8,00:02:41,00:02:41,VAN,2017-11-18,7,4,161.0,STL,3.0,4.0,Go-Ahead Goal,2018
1989,1,PHI,,Ivan Provorov , Travis Konecny,Valtteri Filppula,4,00:08:00,00:08:00,PHI,2017-11-21,1,1,480.0,VAN,1.0,0.0,Go-Ahead Goal,2018
